130	Kent Bazemore	ATL	27	44	25	19	27.1	10.8	4.0	10.3	38.7	1.2	3.7	31.7	1.6	2.3	71.0	0.6	2.6	3.2	2.7	1.6	1.3	0.6	2.3	0	0	-1.4
131	Draymond Green	GSW	26	44	37	7	33.4	10.7	3.8	8.6	44.8	1.1	3.3	32.2	1.9	2.9	66.7	1.6	6.9	8.5	7.5	2.3	1.9	1.4	3.0	13	3	11.0
132	CJ Miles	IND	29	38	19	19	22.0	10.6	3.7	8.6	42.4	2.0	5.0	40.5	1.2	1.4	85.5	0.4	2.5	2.9	0.6	0.5	0.7	0.4	1.9	0	0	1.0
133	Terrence Ross	TOR	25	45	27	18	22.4	10.6	4.0	9.0	44.4	1.8	4.7	37.1	0.9	1.0	86.7	0.2	2.1	2.4	0.7	0.5	1.0	0.4	1.4	0	0	3.1
134	Patty Mills	SAS	28	44	36	8	22.1	10.4	3.7	8.0	46.5	1.9	4.3	43.7	1.0	1.2	85.2	0.3	1.5	1.8	3.4	1.4	0.9	0.0	1.4	0	0	6.1
135	Allen Crabbe	POR	24	46	19	27	28.8	10.4	3.7	8.1	45.4	1.5	3.6	42.7	1.5	1.8	85.2	0.3	2.6	2.9	1.4	0.8	0.6	0.2	2.0	0	0	-3.8
136	Tyreke Evans	NOP	27	18	9	9	17.4	10.3	3.7	9.1	40.5	1.0	3.1	32.7	1.9	2.3	85.4	0.3	3.1	3.3	4.0	1.4	0.9	0.2	1.6	0	0	-1.9
137	Marreese Speights	LAC	29	47	30	17	16.5	10.2	3.4	7.4	46.0	1.4	3.5	40.4	2.0	2.3	86.9	1.2	3.6	4.8	0.8	0.8	0.3	0.5	3.0	3	0	1.1
138	Frank Kaminsky	CHA	23	44	21	23	24.2	10.0	3.7	9.5	38.8	1.3	4.0	30.9	1.4	1.8	75.9	0.9	3.5	4.3	2.0	1.0	0.7	0.4	1.5	0	0	0.2
139	Courtney Lee	NYK	31	42	18	24	30.8	10.0	3.8	8.4	45.2	1.4	3.3	42.9	0.9	1.0	88.6	0.7	2.3	3.0	1.9	0.7	0.8	0.3	1.8	0	0	-2.1
140	Marcus Smart	BOS	22	42	25	17	30.7	9.9	3.3	9.3	35.9	1.2	4.0	29.6	2.1	2.6	78.4	1.0	2.9	3.9	4.4	2.0	1.5	0.4	2.3	1	0	2.1
141	Doug McDermott	CHI	25	34	17	17	25.3	9.9	3.7	8.5	43.3	1.2	3.4	35.9	1.3	1.4	89.8	0.4	2.9	3.2	1.1	0.7	0.3	0.1	1.3	1	0	1.7
142	Trevor Booker	BKN	29	41	8	33	26.9	9.9	4.2	8.0	51.8	0.3	1.1	29.8	1.2	1.7	67.6	2.1	6.6	8.7	2.3	1.8	1.4	0.5	2.1	12	0	-7.4
143	E'Twaun Moore	NOP	27	42	17	25	24.8	9.8	4.0	8.7	45.8	1.1	2.9	39.0	0.7	1.0	77.5	0.5	1.7	2.3	2.3	1.0	0.6	0.5	1.9	0	0	-1.0
144	DeMarre Carroll	TOR	30	41	25	16	26.1	9.8	3.4	8.2	41.4	1.7	4.7	36.1	1.3	1.7	79.4	0.9	2.8	3.7	0.8	0.6	1.2	0.4	2.0	1	0	2.0
145	Tony Allen	MEM	35	40	22	18	28.2	9.8	4.1	8.7	47.4	0.2	0.7	26.9	1.4	2.2	64.0	2.5	3.2	5.7	1.3	1.6	1.8	0.5	2.7	5	0	-0.5
146	Dario Saric	PHI	22	44	17	27	23.9	9.7	3.5	9.3	37.5	1.3	3.7	34.1	1.5	1.9	79.5	1.3	4.6	5.9	1.6	1.9	0.5	0.3	1.6	4	0	-3.6
147	Gerald Henderson	PHI	29	40	15	25	24.4	9.7	3.6	7.8	45.7	0.9	2.3	40.2	1.6	1.9	83.1	0.4	2.2	2.6	1.7	0.9	0.5	0.2	1.8	0	0	-3.8
148	Lance Stephenson	NOP	26	6	0	6	27.1	9.7	4.3	9.2	47.3	0.2	1.7	10.0	0.8	1.3	62.5	0.5	2.5	3.0	4.8	1.8	0.3	0.2	3.0	0	0	-1.7
149	Jeff Green	ORL	30	46	18	28	23.9	9.6	3.3	8.4	38.7	0.9	3.1	29.1	2.2	2.6	85.7	0.6	2.5	3.0	1.2	1.2	0.5	0.2	1.4	1	0	-3.2
150	Montrezl Harrell	HOU	23	40	29	11	19.3	9.6	4.1	6.3	65.6	0.0	0.1	33.3	1.4	2.2	63.2	1.4	2.4	3.8	1.2	0.9	0.4	0.8	2.0	2	0	3.7
151	Troy Daniels	MEM	25	33	17	16	19.1	9.5	3.2	8.2	38.6	2.2	5.6	39.2	1.0	1.2	84.2	0.3	1.2	1.4	0.8	0.6	0.4	0.1	1.6	0	0	2.5
152	Kenneth Faried	DEN	27	40	19	21	22.1	9.5	3.7	6.5	55.9	0.0	0.1	0.0	2.2	3.2	68.8	3.0	4.8	7.8	0.9	1.0	0.7	0.8	2.1	6	0	-1.8
153	Patrick Beverley	HOU	28	35	25	10	30.9	9.4	3.6	8.1	44.3	1.7	4.2	39.7	0.6	0.8	78.6	1.5	4.4	5.9	4.4	1.4	1.6	0.5	3.3	3	0	4.7
154	Langston Galloway	NOP	25	45	17	28	21.6	9.4	3.3	8.8	37.5	2.0	5.2	37.8	0.8	1.0	77.8	0.4	2.0	2.4	1.3	0.6	0.8	0.1	1.5	0	0	-1.0
155	Evan Turner	POR	28	43	19	24	25.8	9.3	3.7	8.5	43.1	0.5	1.8	28.9	1.5	1.7	86.5	0.6	3.4	4.0	3.3	1.6	0.9	0.4	1.8	2	0	-5.2
156	Derrick Favors	UTA	25	32	21	11	23.4	9.3	3.8	8.3	45.9	0.1	0.2	33.3	1.6	2.6	62.7	1.6	4.4	6.0	1.0	1.3	0.8	0.9	2.2	3	0	1.2
157	Tim Frazier	NOP	26	36	13	23	26.4	9.3	3.3	7.8	43.0	0.8	2.2	36.3	1.8	2.3	80.5	0.5	2.6	3.1	6.3	2.1	1.0	0.2	2.4	7	1	-1.9
158	Kyle Korver	CLE	35	40	18	22	27.4	9.3	3.3	7.5	43.9	2.1	5.0	41.2	0.6	0.7	88.9	0.1	2.8	2.9	2.0	1.1	0.7	0.4	1.5	0	0	-4.1
159	Malcolm Brogdon	MIL	24	45	21	24	25.2	9.2	3.5	7.9	43.7	1.0	2.4	42.6	1.3	1.5	86.6	0.6	2.2	2.8	4.2	1.5	1.1	0.1	1.9	1	1	1.5
160	Jeremy Lamb	CHA	24	28	14	14	17.8	9.2	3.4	7.7	44.2	0.5	2.3	23.4	1.9	2.3	82.8	0.5	4.3	4.8	1.2	0.6	0.4	0.4	1.4	1	0	-0.6
161	Michael Kidd-Gilchrist	CHA	23	45	23	22	29.8	9.2	3.6	7.9	45.4	0.0	0.2	14.3	2.0	2.7	75.8	2.2	5.4	7.5	1.3	0.8	0.8	1.0	2.1	9	0	1.8
162	Nikola Mirotic	CHI	25	41	21	20	22.9	9.2	3.1	8.3	38.1	1.5	5.0	30.4	1.4	1.8	77.0	0.8	4.5	5.3	0.8	1.1	0.7	0.8	1.9	4	0	2.0
163	Robin Lopez	CHI	28	47	23	24	28.3	9.2	4.2	8.7	48.3	0.0	0.0	0.0	0.8	1.2	65.5	3.4	3.6	6.9	0.8	1.0	0.2	1.7	1.9	5	0	-0.5
164	Channing Frye	CLE	33	37	24	13	18.6	9.1	3.1	7.2	43.8	2.0	4.5	43.5	0.9	1.0	86.8	0.5	2.7	3.2	0.6	0.7	0.5	0.4	2.0	1	0	-0.8
165	Cory Joseph	TOR	25	45	27	18	22.8	9.1	3.6	7.9	45.6	0.5	1.3	38.3	1.4	1.8	80.0	0.6	2.2	2.8	2.8	1.0	0.8	0.1	1.7	0	0	0.2
166	Rodney Stuckey	IND	30	17	8	9	20.3	9.1	3.1	6.9	44.1	0.5	1.5	30.8	2.5	3.4	73.7	0.2	2.5	2.7	2.1	1.6	0.4	0.0	1.5	0	0	-2.6
167	JaMychal Green	MEM	26	45	26	19	29.4	9.0	3.3	6.9	47.3	0.8	2.0	38.2	1.7	2.2	76.5	2.2	5.3	7.5	1.2	1.2	0.8	0.6	3.6	6	0	-0.9
168	Jodie Meeks	ORL	29	24	10	14	21.7	8.9	2.9	7.0	41.7	1.5	3.7	40.4	1.6	1.8	90.5	0.1	2.1	2.3	1.5	1.0	1.2	0.1	1.2	0	0	-2.2
169	Tyson Chandler	PHX	34	36	12	24	28.5	8.9	3.5	5.2	67.9	0.0	0.0	0.0	1.8	2.6	69.9	3.7	8.6	12.3	0.6	1.5	0.6	0.5	2.8	10	0	-0.9
170	Ty Lawson	SAC	29	43	17	26	24.7	8.9	3.1	7.4	42.6	0.5	1.8	27.8	2.1	2.6	80.2	0.7	2.0	2.7	4.3	1.7	1.1	0.1	1.5	0	0	-1.7
171	Michael Beasley	MIL	28	37	16	21	16.5	8.8	3.5	6.9	51.4	0.3	0.7	48.0	1.4	1.8	76.1	0.7	2.8	3.6	1.1	1.2	0.5	0.4	1.7	1	0	-0.3
172	Buddy Hield	NOP	23	46	18	28	20.2	8.8	3.3	8.5	38.9	1.6	4.3	37.2	0.6	0.6	89.7	0.3	2.5	2.8	1.3	0.9	0.3	0.1	1.3	0	0	-3.6
173	Jameer Nelson	DEN	34	44	19	25	25.0	8.7	3.5	7.8	44.6	1.3	3.3	37.4	0.5	0.8	70.6	0.4	1.7	2.0	4.5	1.9	0.7	0.1	2.8	1	0	0.6
174	Al Jefferson	IND	32	44	22	22	15.1	8.7	3.7	7.5	49.4	0.0	0.0	0.0	1.2	1.5	77.9	1.3	3.0	4.3	0.8	0.5	0.3	0.3	1.9	1	0	-1.8
175	JR Smith	CLE	31	21	16	5	28.9	8.6	3.0	8.8	33.7	2.4	6.6	36.2	0.3	0.4	77.8	0.4	1.8	2.1	1.2	0.7	1.2	0.4	2.2	0	0	5.2
176	D.J. Augustin	ORL	29	46	18	28	20.3	8.6	2.8	7.2	39.4	1.4	4.0	36.3	1.5	1.8	86.4	0.1	1.3	1.4	3.2	1.1	0.4	0.0	1.4	0	0	-3.4
177	Jusuf Nurkic	DEN	22	39	17	22	18.5	8.6	3.6	6.9	52.8	0.0	0.0	0.0	1.3	2.6	50.0	2.0	4.0	6.1	1.3	1.9	0.6	0.8	2.0	4	0	-3.2
178	Monta Ellis	IND	31	36	19	17	28.3	8.6	3.2	7.3	43.7	0.5	1.7	29.5	1.7	2.1	83.8	0.2	2.7	2.9	3.3	2.0	1.1	0.4	2.0	0	0	-1.1
179	Joe Harris	BKN	25	40	9	31	22.6	8.6	3.1	7.2	43.3	1.6	4.4	36.2	0.7	1.0	74.4	0.3	2.7	3.0	1.2	1.1	0.6	0.1	2.3	0	0	-5.5
180	Sergio Rodriguez	PHI	30	39	14	25	25.0	8.5	3.4	8.6	39.2	1.4	4.1	34.6	0.3	0.4	75.0	0.4	2.4	2.8	5.7	2.3	0.9	0.1	1.4	1	0	-3.0
181	Nik Stauskas	PHI	23	42	16	26	26.1	8.5	2.8	6.9	41.2	1.5	4.0	37.5	1.3	1.6	80.9	0.2	2.3	2.5	2.0	1.5	0.5	0.5	1.8	0	0	-1.6
182	Shabazz Muhammad	MIN	24	41	15	26	18.8	8.4	3.0	6.5	46.4	0.7	1.7	42.6	1.7	2.1	78.4	0.9	1.9	2.8	0.4	0.8	0.2	0.1	1.1	0	0	-0.1
183	Kelly Olynyk	BOS	25	39	24	15	20.8	8.4	3.1	6.5	47.8	1.0	2.8	36.4	1.1	1.5	73.3	0.8	3.5	4.3	2.0	1.3	0.7	0.4	2.5	0	0	0.5
184	Brandon Ingram	LAL	19	48	16	32	28.2	8.3	2.9	7.9	36.9	0.7	2.3	29.7	1.8	2.7	67.2	0.7	3.4	4.1	2.0	1.3	0.5	0.4	1.9	0	0	-3.8
185	Nerlens Noel	PHI	22	18	10	8	17.0	8.2	3.3	5.6	59.4	0.0	0.0	0.0	1.5	2.0	75.0	1.7	3.2	4.9	0.7	0.9	1.1	0.8	2.1	1	0	-4.1
186	Luol Deng	LAL	31	44	15	29	27.4	8.2	3.2	8.0	39.6	1.0	3.0	33.1	0.8	1.2	68.5	1.3	4.4	5.7	1.5	0.8	1.0	0.3	1.1	5	0	-3.7
187	Vince Carter	MEM	40	40	21	19	23.9	8.2	2.7	6.9	39.4	1.5	4.2	34.9	1.2	1.7	71.0	0.5	2.8	3.3	1.7	0.6	0.8	0.5	2.2	0	0	1.7
188	Tony Snell	MIL	25	44	21	23	29.0	8.1	3.0	6.7	45.1	1.7	4.5	37.1	0.5	0.6	77.8	0.3	3.1	3.4	1.3	0.6	0.5	0.2	1.6	1	0	-0.6
189	Rondae Hollis-Jefferson	BKN	22	41	8	33	21.6	8.1	2.7	6.5	40.7	0.2	0.9	21.6	2.6	3.3	76.6	0.7	4.0	4.7	2.0	1.5	1.0	0.5	2.3	1	0	-4.2
190	Joe Johnson	UTA	35	46	28	18	22.1	8.1	3.1	7.3	42.7	1.1	2.9	37.6	0.7	0.9	82.5	0.4	2.6	2.9	1.6	0.8	0.4	0.2	1.2	0	0	1.6
191	Manu Ginobili	SAS	39	38	30	8	19.2	8.0	2.6	6.8	37.6	1.4	3.5	39.4	1.6	1.8	86.8	0.4	2.1	2.5	2.5	1.4	1.2	0.3	1.7	0	0	4.3
192	Brandon Jennings	NYK	27	47	20	27	23.3	8.0	2.7	7.0	38.4	1.1	3.3	32.3	1.6	2.0	77.9	0.4	2.2	2.6	4.7	2.0	0.8	0.1	1.3	1	0	-1.9
193	Jared Dudley	PHX	31	30	9	21	22.7	8.0	2.9	5.8	49.1	1.5	3.3	44.0	0.8	1.2	62.2	0.5	3.0	3.5	1.7	1.3	0.7	0.2	2.6	0	0	-1.5
194	Trey Lyles	UTA	21	47	29	18	19.3	8.0	2.9	7.4	39.5	1.2	3.5	33.3	1.0	1.4	70.3	0.8	3.0	3.9	1.2	1.1	0.5	0.4	1.4	1	0	0.4
195	Ish Smith	DET	28	45	21	24	24.1	8.0	3.4	8.3	41.3	0.3	1.3	23.7	0.8	1.2	69.2	0.3	2.4	2.6	5.0	1.4	0.8	0.3	1.7	1	0	0.2
196	Jamal Murray	DEN	19	44	19	25	19.6	8.0	2.8	7.6	37.5	1.2	3.8	31.3	1.1	1.3	82.8	0.6	2.0	2.6	1.8	1.3	0.5	0.3	1.5	0	0	0.9
197	Garrett Temple	SAC	30	45	18	27	26.5	7.9	2.8	6.4	44.8	1.2	3.3	37.2	1.0	1.2	81.8	0.6	2.2	2.8	2.2	1.0	1.2	0.5	2.2	0	0	-0.7
198	Shelvin Mack	UTA	26	42	25	17	22.5	7.9	3.2	7.2	44.4	0.7	2.3	31.6	0.8	1.2	66.7	0.4	1.8	2.2	2.9	1.9	0.8	0.0	1.8	0	0	0.3
199	Iman Shumpert	CLE	26	43	29	14	24.9	7.9	2.7	6.1	44.9	1.4	3.4	41.4	1.0	1.3	78.2	0.6	2.3	2.8	1.7	1.1	1.0	0.3	1.9	0	0	0.1
200	Ricky Rubio	MIN	26	39	14	25	31.7	7.9	2.3	6.2	37.5	0.6	2.3	25.0	2.7	3.1	87.5	1.1	2.8	3.9	8.0	2.2	1.8	0.1	2.5	7	0	-0.8
201	Nene	HOU	34	42	29	13	17.0	7.9	3.0	5.0	60.3	0.1	0.1	50.0	1.8	3.1	58.1	1.2	2.5	3.7	0.9	1.2	0.8	0.6	2.3	0	0	4.0
202	Alex Len	PHX	23	43	14	29	20.7	7.8	2.9	5.7	50.8	0.0	0.1	0.0	2.0	2.7	73.7	2.0	4.8	6.7	0.5	1.3	0.4	1.4	3.0	7	0	-4.7
203	James Ennis III	MEM	26	33	18	15	26.1	7.8	2.6	5.9	44.6	0.9	2.4	38.8	1.6	2.1	77.9	1.4	3.1	4.5	1.1	1.0	0.8	0.3	3.0	1	0	1.1
204	Timofey Mozgov	LAL	30	47	15	32	21.1	7.7	3.3	6.4	51.7	0.0	0.0	0.0	1.1	1.4	79.4	2.0	2.9	4.9	0.8	1.3	0.3	0.5	2.4	1	0	-4.3
205	Thabo Sefolosha	ATL	32	43	26	17	26.1	7.7	3.1	6.7	46.0	0.6	1.8	33.3	1.0	1.3	76.4	0.8	3.6	4.4	1.6	0.9	1.7	0.5	1.5	0	0	0.3
206	Matthew Dellavedova	MIL	26	40	18	22	26.7	7.7	2.8	7.2	38.8	1.0	2.9	34.2	1.1	1.3	82.7	0.4	1.9	2.2	5.3	1.8	0.8	0.0	2.0	0	0	-1.6
207	Arron Afflalo	SAC	31	38	15	23	24.3	7.6	2.7	6.4	43.0	0.9	2.4	40.0	1.2	1.3	92.0	0.2	1.7	1.9	1.1	0.6	0.4	0.1	1.7	0	0	-3.1
208	Mike Muscala	ATL	25	40	23	17	20.5	7.6	3.0	5.9	50.9	0.8	1.8	43.7	0.9	1.1	77.3	1.3	2.4	3.7	1.4	0.9	0.6	0.6	1.7	0	0	-1.6
209	Danny Green	SAS	29	37	30	7	26.4	7.5	2.6	6.3	42.2	1.9	4.6	40.9	0.3	0.4	78.6	0.3	2.7	3.0	1.9	1.0	0.9	0.7	1.8	0	0	5.6
210	Sam Dekker	HOU	22	49	34	15	19.6	7.5	3.0	6.3	47.3	0.9	2.8	32.6	0.6	1.0	57.1	1.5	2.6	4.1	1.1	0.6	0.6	0.3	1.1	0	0	1.1
211	Raymond Felton	LAC	32	45	29	16	21.9	7.5	3.1	7.0	44.3	0.7	2.0	35.2	0.5	0.7	77.4	0.4	2.2	2.6	2.5	1.0	0.8	0.4	1.8	0	0	-1.2
212	Al-Farouq Aminu	POR	26	28	12	16	28.1	7.4	2.6	7.4	35.6	0.9	3.3	26.1	1.3	1.8	70.0	1.2	5.9	7.1	2.1	1.4	1.0	0.6	1.8	2	0	0.5
213	Michael Carter-Williams	CHI	25	18	11	7	21.8	7.4	2.7	7.8	35.0	0.4	1.8	21.9	1.6	1.9	80.0	0.8	3.8	4.6	2.4	1.8	0.9	0.4	2.6	0	0	-2.3
214	Justin Holiday	NYK	27	47	20	27	19.1	7.3	2.6	6.1	43.0	1.1	3.0	36.9	1.0	1.1	86.5	0.4	2.4	2.9	1.0	0.8	0.8	0.3	1.5	0	0	0.2
215	Dwight Powell	DAL	25	45	16	29	19.4	7.3	2.8	5.2	53.6	0.1	0.4	22.2	1.6	2.0	78.0	1.5	3.2	4.7	0.8	0.4	1.0	0.6	2.0	1	0	-1.6
216	Spencer Hawes	CHA	28	31	15	16	17.2	7.2	3.0	6.2	48.2	0.5	1.6	32.7	0.7	0.8	84.6	0.8	3.3	4.1	1.8	1.2	0.4	0.7	1.7	3	0	-2.6
217	Marquese Chriss	PHX	19	45	15	30	18.0	7.2	2.8	6.5	42.5	0.7	2.3	31.4	1.0	1.6	63.4	1.1	2.3	3.4	0.6	1.2	0.6	0.5	3.0	1	0	-4.0
218	Matt Barnes	SAC	36	42	16	26	24.4	7.2	2.6	6.9	37.5	1.2	3.8	32.3	0.9	1.2	70.6	1.0	3.8	4.8	2.7	1.5	0.6	0.3	2.5	1	0	-3.2
219	Richaun Holmes	PHI	23	24	7	17	15.9	7.2	3.0	5.5	53.4	0.3	0.9	36.4	0.9	1.4	66.7	1.4	2.9	4.3	0.8	0.9	0.6	0.8	2.1	0	0	-2.6
220	Patrick Patterson	TOR	27	35	22	13	27.8	7.1	2.5	6.6	37.1	1.6	4.4	36.1	0.6	0.9	66.7	1.2	4.2	5.4	1.5	0.7	0.8	0.3	2.3	1	0	7.4
221	Tristan Thompson	CLE	25	44	30	14	29.0	7.1	2.8	5.0	56.3	0.0	0.1	0.0	1.5	3.0	48.1	3.6	6.0	9.6	0.8	0.8	0.5	1.2	2.4	10	0	3.8
222	Caris LeVert	BKN	22	24	4	20	18.8	7.1	2.5	5.5	45.8	1.0	3.2	32.5	1.1	1.5	74.3	0.3	2.2	2.5	2.0	0.8	0.8	0.1	1.3	0	0	-0.9
223	Mirza Teletovic	MIL	31	37	17	20	17.2	7.1	2.4	6.4	37.7	1.7	4.8	35.2	0.6	0.7	77.8	0.2	2.3	2.5	0.8	0.7	0.2	0.2	1.7	0	0	1.0
224	David Lee	SAS	33	44	35	9	18.0	7.0	3.0	5.1	58.9	0.0	0.0	0.0	1.0	1.3	74.1	1.7	3.7	5.3	1.6	0.9	0.4	0.4	1.5	3	0	4.6
225	Justin Anderson	DAL	23	41	13	28	15.2	6.9	2.3	5.8	39.7	0.8	2.5	30.4	1.5	2.0	78.8	0.9	2.3	3.1	0.7	0.9	0.6	0.4	1.4	0	0	-3.0
226	Isaiah Whitehead	BKN	21	37	7	30	22.3	6.9	2.6	6.8	39.2	0.6	1.9	31.4	1.0	1.3	77.1	0.3	2.3	2.5	2.8	2.1	0.6	0.6	2.7	1	0	-2.2
227	Larry Nance Jr.	LAL	24	29	11	18	22.0	6.9	3.1	5.2	58.9	0.1	0.4	16.7	0.7	0.9	70.4	1.5	3.8	5.3	1.3	0.8	1.1	0.7	2.4	2	0	-0.8
228	John Henson	MIL	26	41	19	22	20.1	6.7	2.7	5.4	49.8	0.0	0.0	0.0	1.4	1.9	70.9	1.5	3.8	5.3	1.2	1.0	0.5	1.3	2.5	0	0	-1.1
229	Justin Hamilton	BKN	26	39	8	31	19.8	6.7	2.6	6.1	43.5	1.0	3.2	30.2	0.5	0.6	72.0	1.2	3.3	4.5	0.9	0.8	0.5	0.7	1.5	1	0	-5.3
230	Andre Roberson	OKC	25	46	27	19	30.9	6.7	2.7	6.2	43.8	0.7	2.7	26.6	0.6	1.5	41.2	1.0	3.7	4.7	1.1	0.7	1.2	1.0	2.3	0	0	2.1
231	Andrew Harrison	MEM	22	44	25	19	24.0	6.7	1.8	5.9	30.5	0.6	2.5	24.1	2.5	3.2	77.3	0.4	1.8	2.3	3.3	1.4	0.9	0.4	3.2	0	0	-0.3
232	Darrell Arthur	DEN	28	20	7	13	15.4	6.7	2.5	5.0	50.0	1.4	2.7	50.9	0.3	0.3	100	0.5	2.0	2.5	1.1	1.0	0.4	0.5	2.1	0	0	-0.2
233	Ian Clark	GSW	25	42	35	7	14.0	6.6	2.5	5.2	48.9	0.9	2.2	40.7	0.7	0.9	73.7	0.3	1.1	1.4	1.1	0.6	0.5	0.1	1.0	0	0	1.0
234	Marcus Thornton	WAS	29	33	15	18	17.4	6.6	2.5	6.4	40.0	0.8	2.4	35.0	0.7	0.8	85.2	0.7	1.6	2.3	1.2	0.8	0.6	0.1	1.5	0	0	-4.5
235	Chandler Parsons	MEM	28	19	11	8	18.1	6.6	2.5	6.9	36.6	0.7	3.0	24.6	0.8	1.0	84.2	0.2	1.7	1.9	1.4	0.5	0.7	0.1	1.3	0	0	-1.0
236	Anthony Tolliver	SAC	31	33	14	19	21.7	6.5	2.2	5.0	43.3	1.2	3.3	37.0	1.0	1.2	89.5	0.9	2.5	3.4	0.9	0.6	0.5	0.2	1.7	1	0	-2.5
237	PJ Tucker	PHX	31	45	15	30	27.9	6.5	2.4	5.8	41.0	0.7	2.2	30.0	1.1	1.5	75.8	1.5	4.3	5.8	1.2	0.9	1.4	0.3	2.3	1	0	-2.5
238	Norman Powell	TOR	23	42	26	16	15.7	6.5	2.3	5.3	43.9	0.7	1.9	35.0	1.2	1.6	74.6	0.2	1.5	1.7	0.9	0.6	0.7	0.2	1.5	0	0	1.7
239	Luc Mbah a Moute	LAC	30	45	28	17	23.5	6.5	2.4	5.0	49.1	0.6	1.6	39.4	1.0	1.4	71.0	0.8	1.8	2.5	0.4	0.7	1.1	0.6	1.6	0	0	4.0
240	Rajon Rondo	CHI	30	38	18	20	27.3	6.4	2.8	7.7	36.4	0.5	1.7	30.2	0.4	0.7	53.8	0.9	4.5	5.5	6.5	2.4	1.3	0.2	2.1	5	1	0.0
241	Reggie Bullock	DET	25	9	4	5	19.9	6.4	2.7	5.9	45.3	0.9	3.0	29.6	0.2	0.4	50.0	0.7	1.9	2.6	1.2	0.7	0.4	0.3	1.3	0	0	-3.1
242	Kelly Oubre Jr.	WAS	21	43	23	20	19.9	6.4	2.3	5.4	43.3	0.8	2.5	32.7	0.9	1.2	76.9	0.7	2.8	3.5	0.7	0.7	0.7	0.2	2.4	1	0	-1.3
243	Ramon Sessions	CHA	30	46	23	23	16.4	6.4	2.1	5.5	38.5	0.4	1.3	33.3	1.8	2.3	75.9	0.2	1.3	1.5	2.7	0.9	0.5	0.1	0.9	0	0	-1.5
244	Joe Ingles	UTA	29	47	29	18	21.0	6.4	2.3	4.8	47.1	1.3	2.9	44.8	0.6	0.8	78.4	0.2	2.4	2.6	2.3	1.0	1.1	0.1	1.9	0	0	0.3
245	Dante Cunningham	NOP	29	33	15	18	25.4	6.3	2.5	5.9	42.1	1.2	3.1	38.2	0.2	0.3	54.5	0.8	3.5	4.4	0.6	0.5	0.6	0.6	1.8	0	0	-0.7
246	Beno Udrih	DET	34	27	13	14	15.4	6.3	2.5	5.5	45.9	0.4	1.0	35.7	0.9	1.0	92.3	0.2	1.2	1.4	3.3	0.9	0.3	0.0	0.7	0	0	1.7
247	Jonathon Simmons	SAS	27	44	35	9	18.1	6.3	2.3	5.2	44.1	0.4	1.3	32.7	1.3	1.8	75.6	0.3	1.9	2.1	1.8	1.0	0.6	0.4	1.9	0	0	4.2
248	Bismack Biyombo	ORL	24	46	18	28	24.5	6.3	2.3	4.5	52.2	0.0	0.0	0.0	1.6	3.2	49.0	2.1	5.6	7.7	1.0	1.3	0.3	1.3	2.3	7	0	-3.8
249	Jonathan Gibson	DAL	29	17	4	13	13.6	6.2	2.1	5.6	36.8	0.9	2.6	33.3	1.2	1.7	72.4	0.1	1.2	1.3	1.5	1.2	0.5	0.0	1.2	0	0	-4.9
250	Kosta Koufos	SAC	27	45	18	27	19.3	6.2	2.8	4.8	58.5	0.0	0.0	0.0	0.5	0.9	58.5	1.7	3.8	5.5	0.6	0.9	0.5	0.6	2.2	1	0	-1.1
251	Amir Johnson	BOS	29	44	26	18	19.9	6.2	2.5	4.6	53.7	0.3	0.8	35.3	1.0	1.4	69.4	1.7	2.9	4.5	1.8	0.9	0.6	0.7	2.7	0	0	0.9
252	Derrick Williams	MIA	25	24	4	20	15.4	6.1	2.2	5.6	39.3	0.4	1.8	20.5	1.3	2.1	62.0	0.7	2.3	3.0	0.6	0.5	0.4	0.2	1.3	0	0	-1.1
253	Jerami Grant	OKC	22	45	24	21	21.6	6.0	2.1	4.5	46.6	0.6	1.4	39.1	1.2	2.1	60.2	0.3	2.2	2.6	0.5	0.6	0.4	1.2	2.0	0	0	-3.0
254	Domantas Sabonis	OKC	20	46	27	19	21.2	6.0	2.5	5.8	42.0	0.8	2.2	35.0	0.3	0.5	66.7	0.5	3.0	3.5	1.2	1.0	0.5	0.4	2.5	1	0	-0.3
255	Malcolm Delaney	ATL	27	46	27	19	17.4	6.0	2.3	5.6	41.0	0.4	1.5	27.5	1.0	1.3	81.0	0.2	1.6	1.8	2.9	1.5	0.5	0.0	1.5	0	0	2.0
256	Glenn Robinson	IND	23	42	21	21	22.6	6.0	2.3	5.4	42.2	0.7	1.9	34.6	0.8	1.1	70.8	0.9	2.8	3.7	0.8	0.7	0.5	0.4	1.0	3	0	-0.9
257	Jordan Farmar	SAC	30	2	1	1	17.7	6.0	2.0	6.0	33.3	2.0	4.5	44.4	0.0	0.0	0.0	0.5	1.0	1.5	4.5	1.5	1.0	0.0	0.5	0	0	-0.5
258	Kyle O'Quinn	NYK	26	45	19	26	14.8	6.0	2.7	5.0	54.2	0.0	0.2	0.0	0.6	0.8	68.4	2.0	3.5	5.5	1.2	0.9	0.4	1.2	2.1	5	0	-0.9
259	Solomon Hill	NOP	25	44	18	26	27.5	6.0	2.0	5.3	38.1	0.9	2.7	32.8	1.1	1.4	81.7	0.5	3.3	3.7	1.8	0.9	0.8	0.5	2.3	0	0	-0.8
