131	Tim Frazier	NOP	26	32	11	21	28.9	10.3	3.7	8.5	43.2	0.9	2.4	38.2	2.0	2.5	81.3	0.6	2.8	3.4	6.9	2.3	1.1	0.2	2.5	7	1	-1.4
132	Marvin Williams	CHA	30	29	15	14	27.2	10.2	3.7	9.6	38.8	1.7	4.9	35.5	1.1	1.3	81.6	1.0	4.2	5.1	1.3	0.7	0.6	0.4	1.4	2	0	1.8
133	Courtney Lee	NYK	31	29	14	15	30.8	10.1	3.9	8.6	45.8	1.5	3.2	45.7	0.8	0.9	85.2	0.6	2.3	2.9	1.8	0.8	0.9	0.3	2.1	0	0	-1.9
134	Robert Covington	PHI	26	30	9	21	29.8	10.1	3.4	9.8	34.9	1.7	6.0	27.8	1.6	2.0	78.7	1.4	4.3	5.7	1.4	1.9	1.7	0.8	3.0	3	0	-5.5
135	Frank Kaminsky	CHA	23	33	17	16	24.7	10.1	3.8	9.9	37.9	1.1	4.1	27.6	1.5	2.0	73.1	0.9	3.7	4.6	2.2	1.1	0.6	0.4	1.4	0	0	0.2
136	Tony Allen	MEM	34	30	17	13	27.6	10.1	4.2	8.6	49.0	0.2	0.6	33.3	1.5	2.2	66.7	2.4	2.9	5.3	1.0	1.4	1.8	0.5	2.6	2	0	-0.6
137	Kent Bazemore	ATL	27	32	16	16	27.4	10.0	3.8	10.3	36.4	1.0	3.5	27.7	1.6	2.3	67.6	0.6	2.6	3.2	2.6	1.7	1.4	0.7	2.4	0	0	-4.1
138	Austin Rivers	LAC	24	36	22	14	25.0	10.0	3.6	8.6	42.3	1.3	3.4	39.0	1.4	2.0	70.4	0.3	1.5	1.8	2.3	1.1	0.8	0.1	2.3	0	0	-2.0
139	Greg Monroe	MIL	26	32	17	15	20.1	10.0	4.0	7.7	52.4	0.0	0.0	0.0	1.9	2.5	76.5	1.7	5.0	6.7	2.3	1.4	1.2	0.5	1.6	7	0	4.1
140	E'Twaun Moore	NOP	27	32	13	19	24.8	10.0	4.1	9.0	45.5	1.1	2.9	39.1	0.7	0.9	72.4	0.4	1.8	2.2	2.6	1.1	0.7	0.4	1.9	0	0	-1.3
141	Trevor Booker	BKN	29	31	8	23	27.7	9.9	4.1	8.0	51.0	0.4	1.2	30.6	1.4	2.0	68.9	2.3	6.9	9.2	2.4	1.9	1.6	0.5	2.1	11	0	-5.6
142	Marreese Speights	LAC	29	37	23	14	16.5	9.9	3.3	7.3	45.0	1.3	3.3	38.2	2.1	2.4	86.5	1.2	3.7	4.9	0.7	0.7	0.3	0.5	2.9	2	0	0.5
143	Allen Crabbe	POR	24	36	15	21	28.9	9.9	3.5	7.8	44.5	1.5	3.6	41.9	1.4	1.7	83.6	0.3	2.8	3.1	1.2	0.9	0.6	0.2	2.1	0	0	-3.2
144	Doug McDermott	CHI	25	22	11	11	26.1	9.8	3.8	8.3	46.2	1.0	3.0	34.8	1.1	1.3	86.2	0.4	2.5	2.8	1.3	0.7	0.3	0.0	1.4	0	0	2.4
145	Kyle Korver	ATL	35	31	15	16	28.3	9.8	3.5	7.7	44.6	2.1	5.1	41.4	0.8	0.9	88.9	0.0	2.8	2.8	2.2	1.3	0.7	0.4	1.5	0	0	-3.5
146	Channing Frye	CLE	33	26	20	6	18.4	9.7	3.3	7.3	46.0	2.2	4.7	46.3	0.8	0.9	87.5	0.3	2.7	3.0	0.7	0.8	0.3	0.5	2.0	0	0	1.1
147	Lance Stephenson	NOP	26	6	0	6	27.1	9.7	4.3	9.2	47.3	0.2	1.7	10.0	0.8	1.3	62.5	0.5	2.5	3.0	4.8	1.8	0.3	0.2	3.0	0	0	-1.7
148	Langston Galloway	NOP	25	35	13	22	21.5	9.6	3.5	9.0	39.0	1.9	5.1	38.0	0.7	0.9	74.2	0.4	1.9	2.3	1.4	0.7	0.9	0.1	1.4	0	0	-2.3
149	Marcus Smart	BOS	22	32	19	13	29.8	9.5	3.3	9.0	36.3	1.2	4.0	28.7	1.8	2.4	73.1	0.9	2.9	3.8	4.3	1.9	1.3	0.3	2.3	1	0	2.2
150	Nikola Mirotic	CHI	25	33	17	16	23.2	9.4	3.2	8.4	38.4	1.5	5.1	30.5	1.5	1.9	76.2	0.8	4.8	5.6	0.8	1.1	0.7	0.9	1.5	4	0	1.1
151	Dario Saric	PHI	22	33	9	24	24.1	9.4	3.5	8.9	38.6	1.2	3.5	34.2	1.3	1.7	78.2	1.2	4.7	5.9	1.7	1.8	0.5	0.2	1.9	4	0	-3.4
152	Gerald Henderson	PHI	29	29	7	22	24.6	9.4	3.6	8.0	45.5	0.9	2.2	38.5	1.3	1.6	82.2	0.4	2.1	2.6	1.6	0.9	0.7	0.2	1.9	0	0	-4.3
153	DeMarre Carroll	TOR	30	29	20	9	25.0	9.4	3.3	7.7	42.6	1.6	4.5	36.2	1.2	1.7	72.9	0.9	2.6	3.4	0.9	0.7	1.1	0.4	2.0	0	0	1.1
154	Sergio Rodriguez	PHI	30	30	6	24	26.8	9.3	3.7	9.2	40.2	1.6	4.4	37.4	0.3	0.4	81.8	0.4	2.5	3.0	6.2	2.5	1.0	0.1	1.5	1	0	-4.2
155	Jusuf Nurkic	DEN	22	31	12	19	19.7	9.3	4.0	7.5	53.7	0.0	0.0	0.0	1.3	2.5	53.9	2.3	4.4	6.7	1.5	2.2	0.6	0.9	2.2	4	0	-3.0
156	Jodie Meeks	ORL	29	16	9	7	20.7	9.3	2.9	7.1	41.6	1.7	3.9	42.9	1.8	1.9	90.3	0.1	1.9	2.1	1.3	0.6	1.1	0.1	0.9	0	0	0.0
157	Jeremy Lamb	CHA	24	24	13	11	17.4	9.3	3.5	7.5	45.9	0.5	2.3	24.1	1.8	2.2	83.0	0.6	4.3	5.0	1.0	0.7	0.3	0.4	1.3	1	0	1.5
158	Nik Stauskas	PHI	23	31	8	23	26.3	9.3	3.1	7.1	43.2	1.6	4.1	38.3	1.6	2.0	79.0	0.2	2.3	2.5	2.0	1.6	0.5	0.4	1.7	0	0	-2.8
159	Jeff Green	ORL	30	35	16	19	24.0	9.3	3.2	8.3	38.6	0.9	3.1	29.1	2.0	2.3	85.2	0.5	2.4	2.9	1.3	1.2	0.5	0.2	1.3	1	0	-2.5
160	Robin Lopez	CHI	28	35	17	18	28.2	9.3	4.2	8.7	48.4	0.0	0.0	0.0	0.8	1.3	65.9	3.5	3.8	7.3	0.8	1.1	0.2	1.7	1.8	5	0	1.1
161	Evan Turner	POR	28	33	15	18	25.4	9.3	3.6	8.5	42.7	0.5	1.7	29.8	1.5	1.8	84.5	0.5	3.5	4.0	3.0	1.5	0.9	0.4	1.8	2	0	-6.6
162	Monta Ellis	IND	31	28	15	13	29.3	9.3	3.5	7.8	44.7	0.5	1.9	28.8	1.7	2.0	84.2	0.1	3.0	3.1	3.5	2.1	1.1	0.5	2.2	0	0	-0.7
163	JaMychal Green	MEM	26	37	22	15	29.6	9.2	3.3	7.1	46.0	0.7	1.9	36.1	1.9	2.4	79.8	2.2	5.4	7.6	1.3	1.2	0.8	0.6	3.6	5	0	0.3
164	Patrick Beverley	HOU	28	22	18	4	30.7	9.1	3.4	7.9	43.4	1.6	4.1	40.0	0.7	0.9	78.9	1.9	4.4	6.3	4.4	1.4	1.5	0.5	3.3	3	0	8.6
165	Kenneth Faried	DEN	27	32	14	18	21.8	9.1	3.4	6.4	52.7	0.0	0.1	0.0	2.4	3.4	69.7	3.2	4.8	7.9	0.8	1.1	0.8	0.9	2.2	6	0	-3.0
166	Joe Harris	BKN	25	31	8	23	23.4	9.1	3.3	7.4	43.9	1.7	4.5	37.7	0.9	1.2	75.7	0.2	2.9	3.1	1.2	1.2	0.7	0.1	2.6	0	0	-4.4
167	Rodney Stuckey	IND	30	17	8	9	20.3	9.1	3.1	6.9	44.1	0.5	1.5	30.8	2.5	3.4	73.7	0.2	2.5	2.7	2.1	1.6	0.4	0.0	1.5	0	0	-2.6
168	Michael Kidd-Gilchrist	CHA	23	34	19	15	29.1	9.0	3.4	7.7	44.3	0.0	0.2	16.7	2.1	2.8	75.0	2.0	4.9	6.8	1.2	0.8	0.8	1.0	2.0	6	0	1.3
169	Buddy Hield	NOP	23	36	14	22	19.7	8.9	3.4	8.5	39.7	1.5	4.2	36.4	0.6	0.7	92.0	0.3	2.3	2.6	1.2	0.9	0.3	0.1	1.2	0	0	-3.5
170	Montrezl Harrell	HOU	22	27	22	5	17.7	8.9	3.9	6.0	64.4	0.0	0.1	50.0	1.1	1.7	64.4	1.4	2.3	3.7	1.0	0.9	0.3	0.7	1.9	2	0	5.0
171	Cory Joseph	TOR	25	33	22	11	22.1	8.8	3.4	7.8	43.4	0.5	1.4	37.8	1.5	1.8	78.7	0.6	2.2	2.8	2.8	1.1	0.7	0.1	1.5	0	0	0.8
172	Joe Johnson	UTA	35	36	22	14	23.0	8.7	3.4	7.6	44.3	1.3	3.1	40.5	0.8	0.9	81.8	0.3	2.6	2.9	1.7	0.9	0.4	0.2	1.2	0	0	1.0
173	JR Smith	CLE	31	21	16	5	28.9	8.6	3.0	8.8	33.7	2.4	6.6	36.2	0.3	0.4	77.8	0.4	1.8	2.1	1.2	0.7	1.2	0.4	2.2	0	0	5.2
174	Shelvin Mack	UTA	26	36	22	14	23.9	8.6	3.4	7.7	44.8	0.8	2.5	32.2	0.9	1.4	65.3	0.4	1.8	2.2	3.1	2.0	0.9	0.0	1.8	0	0	1.4
175	D.J. Augustin	ORL	29	36	16	20	20.0	8.6	2.9	7.2	40.3	1.5	3.9	37.6	1.3	1.6	84.2	0.1	1.2	1.3	3.2	1.2	0.5	0.0	1.5	0	0	-3.3
176	Derrick Favors	UTA	25	21	14	7	21.5	8.6	3.3	7.6	44.0	0.0	0.1	50.0	1.9	2.9	65.0	1.5	4.4	6.0	0.9	1.1	0.7	1.0	2.3	2	0	0.9
177	Jameer Nelson	DEN	34	35	14	21	24.8	8.5	3.4	7.9	43.3	1.2	3.3	36.8	0.5	0.7	72.0	0.4	1.8	2.2	4.2	1.9	0.6	0.1	2.8	1	0	0.0
178	Ish Smith	DET	28	37	16	21	25.5	8.5	3.6	8.8	41.0	0.4	1.4	26.0	0.9	1.3	68.8	0.3	2.4	2.8	5.4	1.5	0.8	0.3	1.7	1	0	-0.2
179	Trey Lyles	UTA	21	36	22	14	20.7	8.4	3.1	7.9	39.6	1.2	3.6	32.1	0.9	1.2	79.1	0.9	3.1	4.1	1.3	1.2	0.5	0.4	1.4	1	0	0.0
180	Malcolm Brogdon	MIL	24	33	17	16	23.2	8.4	3.2	7.1	45.1	0.9	2.2	43.1	1.1	1.2	87.5	0.4	2.1	2.5	3.7	1.5	1.0	0.1	1.8	1	1	2.3
181	Tony Snell	MIL	25	32	17	15	29.2	8.3	3.1	7.3	42.1	1.7	4.9	33.8	0.5	0.7	76.2	0.4	3.4	3.8	1.3	0.7	0.4	0.2	1.7	1	0	-0.3
182	Brandon Jennings	NYK	27	34	16	18	24.2	8.3	2.8	7.4	38.2	1.0	3.3	30.6	1.7	2.1	78.1	0.4	2.4	2.8	5.3	2.0	0.9	0.1	1.4	1	0	-2.6
183	Alex Len	PHX	23	34	10	24	22.1	8.3	3.0	6.1	49.8	0.0	0.1	0.0	2.2	3.1	72.1	2.1	5.1	7.2	0.7	1.4	0.5	1.5	3.5	6	0	-5.5
184	Vince Carter	MEM	39	30	16	14	23.5	8.2	2.8	7.2	39.2	1.5	4.4	33.1	1.1	1.5	71.7	0.5	2.9	3.4	1.7	0.7	0.8	0.4	2.1	0	0	3.3
185	Jamal Murray	DEN	19	35	14	21	20.4	8.1	2.9	7.8	37.2	1.3	4.1	33.1	1.0	1.2	81.0	0.6	2.1	2.7	1.8	1.3	0.5	0.3	1.6	0	0	1.7
186	Timofey Mozgov	LAL	30	37	12	25	21.8	8.1	3.4	6.6	51.2	0.0	0.0	0.0	1.3	1.6	80.3	2.1	2.8	4.9	0.8	1.2	0.3	0.5	2.5	1	0	-4.9
187	Michael Beasley	MIL	27	27	13	14	16.0	8.1	3.4	6.7	50.5	0.3	0.6	41.2	1.0	1.5	70.0	0.7	2.9	3.7	1.0	1.1	0.5	0.3	1.7	1	0	0.8
188	James Ennis III	MEM	26	23	13	10	25.5	8.1	2.7	5.8	45.9	1.0	2.5	41.4	1.7	2.1	81.6	1.2	3.0	4.2	1.2	0.8	0.7	0.2	2.8	1	0	2.7
189	Al Jefferson	IND	32	36	18	18	15.3	8.0	3.5	7.4	47.6	0.0	0.0	0.0	1.0	1.4	71.4	1.3	3.2	4.5	0.9	0.5	0.2	0.3	1.9	1	0	-0.8
190	Rondae Hollis-Jefferson	BKN	22	30	7	23	22.4	8.0	2.6	6.7	39.0	0.3	1.1	25.0	2.5	3.4	73.8	0.8	3.8	4.6	2.0	1.3	1.0	0.6	2.4	1	0	-5.1
191	Jared Dudley	PHX	31	30	9	21	22.7	8.0	2.9	5.8	49.1	1.5	3.3	44.0	0.8	1.2	62.2	0.5	3.0	3.5	1.7	1.3	0.7	0.2	2.6	0	0	-1.5
192	Manu Ginobili	SAS	39	29	23	6	19.3	8.0	2.5	6.6	38.4	1.3	3.3	40.6	1.6	1.8	86.8	0.4	2.2	2.7	2.6	1.5	1.3	0.3	1.6	0	0	4.2
193	Luol Deng	LAL	31	38	13	25	27.4	7.9	3.1	7.9	38.7	0.9	2.9	32.1	0.9	1.3	68.8	1.2	4.5	5.7	1.7	0.8	1.0	0.3	1.1	4	0	-4.0
194	Danny Green	SAS	29	27	22	5	26.0	7.9	2.7	5.9	46.8	2.1	4.5	46.3	0.3	0.4	75.0	0.3	2.6	2.9	1.9	1.0	0.9	0.6	1.8	0	0	5.4
195	Ty Lawson	SAC	29	33	14	19	24.8	7.9	2.8	7.0	40.9	0.6	1.9	30.2	1.6	2.1	77.9	0.8	2.0	2.8	4.2	1.6	1.2	0.1	1.5	0	0	-1.8
196	Thabo Sefolosha	ATL	32	31	17	14	25.8	7.9	3.1	6.7	46.9	0.6	1.9	31.7	1.0	1.3	75.6	0.9	3.8	4.7	1.6	1.1	1.9	0.5	1.5	0	0	-0.8
197	Matthew Dellavedova	MIL	26	30	15	15	28.0	7.8	2.9	7.7	37.9	1.1	3.2	33.3	0.9	1.1	81.8	0.4	2.0	2.4	5.6	1.8	0.8	0.0	2.1	0	0	0.1
198	Dwight Powell	DAL	25	35	11	24	21.0	7.8	3.1	5.7	54.0	0.1	0.4	23.1	1.6	2.1	76.0	1.5	3.5	5.0	0.9	0.5	1.2	0.6	2.0	1	0	-3.1
199	Mike Muscala	ATL	25	34	18	16	21.0	7.8	3.1	5.9	52.2	0.8	1.8	42.6	0.9	1.2	75.0	1.3	2.5	3.8	1.6	1.0	0.5	0.6	1.7	0	0	-2.1
200	Mirza Teletovic	MIL	31	28	14	14	17.9	7.8	2.7	6.7	39.9	1.9	5.1	37.3	0.6	0.8	76.2	0.2	2.7	2.9	0.8	0.8	0.1	0.3	1.8	0	0	1.1
201	Tyson Chandler	PHX	34	28	8	20	27.3	7.7	3.1	4.5	68.8	0.0	0.0	0.0	1.5	2.3	66.2	3.1	8.3	11.4	0.5	1.6	0.6	0.4	3.0	6	0	-2.5
202	Arron Afflalo	SAC	31	27	12	15	24.1	7.7	2.8	6.6	42.7	0.7	2.1	33.3	1.3	1.5	90.0	0.2	2.0	2.2	1.1	0.4	0.3	0.0	1.6	0	0	-2.8
203	Shabazz Muhammad	MIN	24	32	9	23	17.7	7.7	2.7	6.2	43.4	0.5	1.4	37.0	1.8	2.3	77.8	1.0	1.7	2.7	0.4	0.8	0.3	0.1	1.1	0	0	-0.4
204	Kelly Olynyk	BOS	25	29	18	11	20.3	7.6	2.8	6.2	44.4	1.0	2.9	32.9	1.1	1.5	75.0	0.6	3.4	4.0	1.8	1.2	0.9	0.4	2.4	0	0	0.3
205	Justin Anderson	DAL	23	33	9	24	17.3	7.5	2.5	6.5	39.1	0.8	2.7	30.3	1.6	2.0	77.6	1.0	2.6	3.6	0.7	0.9	0.6	0.5	1.6	0	0	-3.6
206	Matt Barnes	SAC	36	32	14	18	25.2	7.4	2.6	6.8	37.9	1.3	3.9	32.8	1.0	1.4	68.9	0.9	3.7	4.6	2.6	1.6	0.7	0.3	2.4	1	0	-3.2
207	Ian Clark	GSW	25	32	27	5	14.3	7.3	2.9	5.4	52.9	0.9	2.2	42.9	0.7	0.9	75.0	0.3	1.2	1.5	1.2	0.5	0.5	0.1	0.9	0	0	0.9
208	Brandon Ingram	LAL	19	38	13	25	27.3	7.3	2.6	7.5	34.7	0.5	2.1	24.1	1.6	2.4	68.1	0.7	3.4	4.1	1.9	1.3	0.4	0.4	2.0	0	0	-3.4
209	Patrick Patterson	TOR	27	31	21	10	28.4	7.3	2.5	6.8	36.5	1.6	4.5	36.2	0.7	1.0	71.0	1.2	4.4	5.6	1.5	0.7	0.9	0.4	2.2	1	0	8.6
210	Andrew Harrison	MEM	22	36	21	15	26.6	7.3	1.9	6.6	29.7	0.6	2.8	23.0	2.8	3.6	76.7	0.4	1.9	2.4	3.6	1.6	1.0	0.5	3.4	0	0	-0.1
211	John Henson	MIL	26	31	16	15	20.5	7.3	2.9	5.7	50.6	0.0	0.0	0.0	1.5	2.2	68.1	1.5	3.8	5.4	1.1	1.0	0.5	1.5	2.6	0	0	-0.8
212	Tyreke Evans	NOP	27	8	5	3	15.0	7.3	2.5	7.3	34.5	0.9	2.8	31.8	1.4	1.4	100	0.3	3.3	3.5	3.5	1.1	0.3	0.0	1.3	0	0	-4.8
213	Rajon Rondo	CHI	30	29	14	15	30.2	7.2	3.1	8.4	36.9	0.6	1.8	32.7	0.4	0.8	54.2	1.1	5.4	6.5	7.1	2.8	1.3	0.2	2.3	5	1	0.8
214	Garrett Temple	SAC	30	34	15	19	24.4	7.2	2.5	5.9	43.0	1.2	3.2	38.9	0.9	1.0	85.7	0.6	2.2	2.8	2.2	1.0	1.1	0.5	1.8	0	0	0.7
215	Justin Holiday	NYK	27	34	16	18	19.8	7.2	2.6	6.1	42.3	1.1	2.9	37.0	0.9	1.1	86.1	0.4	2.7	3.1	1.2	0.9	0.9	0.4	1.7	0	0	-1.1
216	Marquese Chriss	PHX	19	36	11	25	17.3	7.2	2.8	6.4	43.2	0.7	2.2	30.8	1.0	1.6	61.0	1.1	2.2	3.3	0.5	1.2	0.5	0.5	2.9	1	0	-3.6
217	Nene	HOU	34	31	22	9	16.7	7.2	2.8	4.9	57.0	0.1	0.2	40.0	1.5	2.7	57.1	1.4	2.4	3.8	0.8	1.3	0.6	0.5	2.2	0	0	3.4
218	Tristan Thompson	CLE	25	33	26	7	28.8	7.1	2.8	4.8	58.8	0.0	0.1	0.0	1.4	2.7	51.7	3.6	6.3	9.9	0.7	0.7	0.5	1.2	2.2	8	0	4.9
219	Ricky Rubio	MIN	26	30	9	21	31.3	7.0	2.1	5.8	36.0	0.7	2.5	27.6	2.1	2.5	86.5	1.2	2.7	4.0	7.1	2.0	1.8	0.1	2.5	2	0	-2.0
220	Iman Shumpert	CLE	26	32	25	7	23.9	7.0	2.4	5.8	41.3	1.2	3.1	38.0	1.1	1.3	81.0	0.7	2.2	2.9	1.8	1.4	0.9	0.3	2.1	0	0	0.4
221	Larry Nance Jr.	LAL	24	28	11	17	22.4	7.0	3.1	5.3	58.4	0.1	0.4	16.7	0.7	1.0	70.4	1.5	4.0	5.5	1.3	0.8	1.2	0.6	2.4	2	0	-0.4
222	Isaiah Whitehead	BKN	21	26	6	20	22.9	6.9	2.7	6.6	40.9	0.5	1.9	28.6	1.0	1.3	76.5	0.3	2.1	2.3	2.9	2.3	0.7	0.5	2.6	0	0	-2.3
223	Richaun Holmes	PHI	23	21	5	16	16.0	6.9	2.9	5.6	51.3	0.3	1.0	35.0	0.9	1.4	62.1	1.5	2.9	4.3	0.9	0.9	0.6	0.9	2.1	0	0	-3.6
224	Derrick Williams	MIA	25	20	3	17	16.3	6.8	2.5	6.1	41.0	0.4	2.0	20.5	1.4	2.2	61.4	0.8	2.3	3.1	0.5	0.5	0.4	0.2	1.1	0	0	-0.9
225	David Lee	SAS	33	35	28	7	17.3	6.7	2.9	4.9	59.1	0.0	0.0	0.0	1.0	1.3	73.9	1.5	3.4	5.0	1.5	0.9	0.4	0.3	1.5	1	0	3.4
226	Raymond Felton	LAC	32	35	22	13	20.3	6.7	2.7	6.3	43.0	0.7	1.9	37.9	0.6	0.7	80.0	0.4	1.9	2.3	2.0	1.1	0.8	0.3	1.6	0	0	-1.9
227	Sam Dekker	HOU	22	36	27	9	18.9	6.7	2.7	5.7	47.8	0.8	2.4	31.8	0.5	0.8	58.6	1.4	2.8	4.2	1.1	0.7	0.6	0.3	1.0	0	0	1.5
228	Marcus Thornton	WAS	29	33	15	18	17.4	6.6	2.5	6.4	40.0	0.8	2.4	35.0	0.7	0.8	85.2	0.7	1.6	2.3	1.2	0.8	0.6	0.1	1.5	0	0	-4.5
229	Joe Ingles	UTA	29	36	22	14	20.0	6.6	2.3	4.8	47.7	1.4	2.9	47.6	0.7	0.8	80.0	0.2	2.3	2.5	2.0	0.9	0.9	0.1	1.9	0	0	0.2
230	Andre Roberson	OKC	25	35	21	14	30.7	6.6	2.7	6.2	43.1	0.8	2.8	27.8	0.5	1.4	33.3	0.9	3.6	4.5	1.1	0.7	1.2	1.0	2.5	0	0	2.5
231	Jerami Grant	OKC	22	34	18	16	21.3	6.6	2.3	4.8	47.9	0.6	1.4	39.6	1.4	2.4	57.8	0.3	2.1	2.4	0.5	0.6	0.5	1.1	2.0	0	0	-2.1
232	Beno Udrih	DET	34	24	12	12	16.0	6.5	2.6	5.6	46.7	0.4	1.0	39.1	0.9	1.0	91.7	0.2	1.3	1.5	3.3	0.8	0.3	0.0	0.8	0	0	2.3
233	Cheick Diallo	NOP	20	6	2	4	13.1	6.5	2.7	4.8	55.2	0.0	0.0	0.0	1.2	1.7	70.0	1.5	2.8	4.3	0.3	0.3	0.3	0.3	1.0	1	0	-0.8
234	Nerlens Noel	PHI	22	8	3	5	11.5	6.5	2.8	4.5	61.1	0.0	0.0	0.0	1.0	1.6	61.5	1.1	1.3	2.4	0.1	0.1	0.8	0.5	1.1	0	0	-1.3
235	Amir Johnson	BOS	29	35	21	14	20.3	6.5	2.6	4.8	53.8	0.3	0.7	38.5	1.0	1.4	70.0	1.7	2.7	4.4	1.9	0.8	0.6	0.5	2.6	0	0	1.0
236	Spencer Hawes	CHA	28	25	13	12	16.1	6.5	2.8	5.8	47.9	0.3	1.4	23.5	0.6	0.8	80.0	0.9	2.9	3.8	1.6	1.2	0.4	0.7	1.4	2	0	-2.8
237	Luc Mbah a Moute	LAC	30	35	21	14	23.3	6.5	2.4	4.9	48.5	0.7	1.8	40.3	1.0	1.5	68.6	0.8	1.7	2.5	0.4	0.7	1.1	0.5	1.5	0	0	4.9
238	Dante Exum	UTA	21	28	17	11	20.8	6.4	2.4	5.9	40.9	0.8	2.5	30.0	0.9	1.1	83.3	0.5	1.6	2.1	1.7	1.1	0.2	0.3	2.5	0	0	-2.9
239	Ramon Sessions	CHA	30	35	19	16	16.6	6.4	2.1	5.3	38.9	0.4	1.3	29.5	1.9	2.5	74.2	0.3	1.2	1.5	2.9	0.9	0.5	0.1	0.9	0	0	-0.8
240	PJ Tucker	PHX	31	36	11	25	27.1	6.3	2.3	5.6	39.9	0.8	2.3	33.3	1.1	1.4	76.0	1.5	3.9	5.4	1.1	0.9	1.3	0.3	2.3	0	0	-3.7
241	Jonathan Gibson	DAL	29	17	4	13	13.6	6.2	2.1	5.6	36.8	0.9	2.6	33.3	1.2	1.7	72.4	0.1	1.2	1.3	1.5	1.2	0.5	0.0	1.2	0	0	-4.9
242	Bismack Biyombo	ORL	24	35	16	19	26.0	6.2	2.3	4.5	51.0	0.0	0.0	0.0	1.7	3.5	47.9	2.2	5.7	7.9	1.2	1.3	0.3	1.5	2.5	4	0	-2.7
243	Domantas Sabonis	OKC	20	35	21	14	21.3	6.2	2.6	5.9	43.7	0.9	2.4	39.3	0.1	0.2	57.1	0.5	3.0	3.5	1.3	1.1	0.6	0.5	2.5	1	0	0.3
244	Omri Casspi	SAC	28	20	8	12	18.6	6.2	2.6	5.7	45.1	0.6	1.5	37.9	0.5	0.9	58.8	0.9	3.1	4.0	1.3	0.9	0.5	0.1	1.1	0	0	-0.2
245	Justin Hamilton	BKN	26	28	7	21	20.6	6.1	2.3	5.6	41.4	1.0	3.2	31.1	0.5	0.7	70.0	1.1	3.4	4.5	0.9	0.9	0.6	0.5	1.5	1	0	-4.7
246	Leandro Barbosa	PHX	34	35	11	24	13.4	6.1	2.6	5.5	47.7	0.6	1.3	44.7	0.3	0.3	83.3	0.3	1.2	1.5	1.2	0.4	0.5	0.1	1.0	0	0	-0.9
247	Norman Powell	TOR	23	30	21	9	14.5	6.1	2.1	4.4	47.7	0.7	1.7	39.2	1.3	1.7	74.5	0.1	1.6	1.7	0.9	0.5	0.8	0.2	1.5	0	0	3.3
248	Kyle O'Quinn	NYK	26	32	15	17	15.1	6.1	2.7	4.9	55.1	0.0	0.2	0.0	0.7	1.0	67.7	2.1	3.5	5.6	1.1	1.0	0.3	1.2	2.3	3	0	-1.1
249	Kosta Koufos	SAC	27	34	15	19	20.0	6.1	2.9	4.9	57.7	0.0	0.0	0.0	0.4	0.8	46.4	2.0	3.9	5.9	0.5	0.9	0.5	0.6	2.3	1	0	-0.8
250	Nemanja Bjelica	MIN	28	33	11	22	16.6	6.1	2.2	5.4	40.4	1.0	3.1	33.0	0.7	0.8	78.6	0.5	2.6	3.2	1.1	0.9	0.6	0.2	2.1	0	0	0.1
251	Ben McLemore	SAC	23	28	14	14	16.8	6.0	2.3	5.6	41.1	0.6	2.1	30.0	0.8	1.0	75.0	0.2	1.2	1.4	0.6	0.8	0.5	0.1	1.3	0	0	-1.9
252	Glenn Robinson	IND	22	34	17	17	22.5	6.0	2.2	5.4	40.8	0.7	1.9	35.9	0.9	1.2	78.0	0.8	2.9	3.8	0.8	0.6	0.5	0.4	1.0	3	0	-1.2
253	Jonathon Simmons	SAS	27	35	28	7	18.7	6.0	2.2	5.2	42.3	0.4	1.3	29.5	1.2	1.7	74.1	0.3	1.9	2.2	1.8	1.1	0.6	0.4	1.9	0	0	4.0
254	Jordan Farmar	SAC	30	2	1	1	17.7	6.0	2.0	6.0	33.3	2.0	4.5	44.4	0.0	0.0	0.0	0.5	1.0	1.5	4.5	1.5	1.0	0.0	0.5	0	0	-0.5
255	Chinanu Onuaku	HOU	20	1	1	0	8.4	6.0	2.0	2.0	100	0.0	0.0	0.0	2.0	2.0	100	1.0	2.0	3.0	1.0	0.0	1.0	0.0	1.0	0	0	-13.0
256	Isaiah Canaan	CHI	25	26	13	13	19.2	6.0	2.2	5.7	37.6	0.8	3.2	25.6	0.8	1.0	88.0	0.2	1.4	1.6	1.1	0.7	0.7	0.0	1.3	0	0	-2.5
257	Rodney McGruder	MIA	25	32	9	23	26.1	5.9	2.2	5.6	39.3	0.9	2.7	32.9	0.7	0.9	73.3	1.5	2.0	3.5	1.4	0.7	0.7	0.3	2.0	0	0	-1.1
258	Al-Farouq Aminu	POR	26	18	8	10	26.4	5.9	2.1	6.9	29.8	0.9	3.6	25.0	0.9	1.6	57.1	0.8	5.3	6.1	2.0	1.3	1.2	0.5	1.6	1	0	-0.1
259	Dante Cunningham	NOP	29	23	11	12	24.9	5.9	2.3	5.6	40.3	1.1	2.7	41.3	0.2	0.4	55.6	0.7	3.5	4.2	0.7	0.6	0.6	0.7	1.7	0	0	0.1
260	Solomon Hill	NOP	25	34	14	20	27.7	5.9	1.8	4.9	36.9	0.9	2.7	34.1	1.3	1.5	84.6	0.4	3.2	3.6	1.7	0.9	0.9	0.4	2.5	0	0	-1.6
